file,original_hard_label,regression_target,soft_class1_target,png_sha256
images/s000.png,0,0.99999999999999989,1,fbc8edc1c2a5d6c88178e511a08bd10b295d97254eb9525c8adf69a8f33b7394
images/s001.png,0,-0.73681148666003116,0.13159425666998442,cc7fae40969e9edd7b885f9e44ec71b905175e7b36c257f8a2dafd94ea186da1
images/s002.png,0,-0.99999999999999989,5.5511151231257827e-17,87a51fa4da1f6f82f2c944533cff5aa40c4e428e8efa0a45ab8e62a203348c5f
images/s003.png,0,-0.99999999999999167,4.163336342344337e-15,a28290d7c038e64276e91d610bc99993b69644eb36c8679f77a90e93e91521ee
images/s004.png,0,-0.99999999999999889,5.5511151231257827e-16,e4548783d7106d04a0a2b2cfc893eb26e4dfe214d6b1861b2172f08819eb986e
images/s005.png,0,-0.99999999999999134,4.3298697960381105e-15,12bcd65531de282eae6b0e98a65c00cda73db53c7aba003e92bd9959c737d39d
images/s006.png,0,-0.53445984481092923,0.23277007759453539,eb9dc5bd383d4b113a60e5bc223a066ff86f7e9e5ef0f5cf2a94a007a535ca06
images/s007.png,0,-0.99999999999999978,1.1102230246251565e-16,bf3e1a892bff1c3a5182de6470ecd86589c7d7da4fc8e8782d2b677b2995598d
images/s008.png,0,0.48686247478413552,0.74343123739206773,2dbd84ec02bc85016a05a168c64ab33707f28091683c7ab52b5eb92485a624d6
images/s009.png,0,0.18930824953286257,0.59465412476643131,0ed898be47fd1e398dc609dabf82b4a7950a4b670a2991e8979ad472bb8effcd
images/s010.png,0,-0.99999999999999656,1.7208456881689926e-15,d6bea7fd47cebdc531a56ccdfb8f4ff476412e577e73cb16baa0ee6c747f5beb
images/s011.png,0,0.86549875170431922,0.93274937585215967,4146243e7e86cd316449a553d9220b56ae23acaa792ee15fc648594e31fa41e8
images/s012.png,0,0.99999999999999989,1,c54768c0ff4724659384420bb4680e258fc3eb8257300965ab52d9ef32b531e0
images/s013.png,0,0.99999999999999445,0.99999999999999722,f696d56aa6d7df4a0a74b4e9312620ee41012e8b0942257656dcfd7b59128c10
images/s014.png,0,0.99999999999996947,0.99999999999998468,bc50994d5cbce97692da641231b729d8e762ce6e8e67ab47b4ad9df16472516f
images/s015.png,0,-0.99999999999999911,4.4408920985006262e-16,5103bea32cc749a1d88704cf6c02eb0152e10a62fb54945ae6b1000a22f6d25e
images/s016.png,0,0.99999999999999989,1,984fd3f25e6130b274998d62a18cf24899386403a0a5bc0d108ed5f6164f510a
images/s017.png,0,-0.99999999999999911,4.4408920985006262e-16,896f12306fc8805ac80097cc24f5342439a5ba67baa5cd9707900e3bd7e7f112
images/s018.png,0,-0.72417063795300163,0.13791468102349919,0d996293897112f1ba332bf5dfb1d42437b359b95a2245e1638fb732ab80f2f6
images/s019.png,0,-0.9999999999999919,4.0523140398818214e-15,b7dfc49f3da71ae5c06a25db666d27a79fb0ecc4f03a4b31405176a2a79bf896
images/s020.png,0,-0.99999999999999811,9.4368957093138306e-16,49a0750faa09e975a2416d21830743b8076440d68a7c30ad5dff4fd12aa9573f
images/s021.png,0,0.68026526461960535,0.84013263230980262,563f22097e016c292d2e01ac4ea4c850f4296e9a9abe6266d6025f5c3b71ef63
images/s022.png,0,-0.99999999999999334,3.3306690738754696e-15,24bb5f18428df51c7eb6f060558ae018c44b1146fc4d76848cbf11bd3a07cbab
images/s023.png,0,-0.87107916716777578,0.06446041641611211,546b3dc1163d74c97ffdd00c76131736ffc34a69eff9d2b4decba1fa962e55aa
images/s024.png,0,-0.20231520429529878,0.39884239785235059,5af24025295337105c00da046a07e78010143225da8cf70c5bd1c8a43e5a4aa0
images/s025.png,0,-0.48168622885615803,0.25915688557192096,0201585e67362bbe3e8e9a5955ff43abd4e93d29f45702f0a873213b46bb2135
images/s026.png,0,-0.9999999999999627,1.865174681370263e-14,cccc9c3dd9396b8f1e01c7df361cf9ae85e156c5a9bb983a8e2272e290faaa06
images/s027.png,0,0.99999995814951304,0.99999997907475646,32007e05421020174ad9aa8141ecd89225ea36820156bc4b0c4dbf46005bead6
images/s028.png,0,0.86818488439329455,0.93409244219664722,f2ae01fd0ab6d10fb705a9901697b7119e533cd78bf03480b6cb0ced33acbd00
images/s029.png,0,0.99999999999999989,1,0a4b7cb73d5e627d353d6f71824ca628176953f3785d3c1e0528f4b575185521
images/s030.png,0,0.99999999999997002,0.99999999999998501,2b8a83dab1ec89722129e3a5a49fffab78dbc756375530f0ee1f9010e2a8bd23
images/s031.png,0,-0.99999999999953126,2.3436808049837055e-13,03c57e87a24239d0eeaaf00f9d4cc3bc7705697c964c4b8478c33bc4977fa540
images/s032.png,0,-0.99999999999999578,2.1094237467877974e-15,a48a2c05d39afdaaa416afb20750fcae4b2f330c6abbc4aeb0afa6215ab6e555
images/s033.png,0,0.096082627315585659,0.54804131365779285,e2b90d71750c3088548dfe825ce6f74f37e28f1c5f679796ed52f10eb5422722
images/s034.png,0,-0.99999999999999167,4.163336342344337e-15,4d1b1a1aa60a70f69a950a268d11478d5569536fb20efce81385fa73c606f3c8
images/s035.png,0,-0.70886290830046894,0.14556854584976553,de1e4ed005aa3a2762ae8bb8a2b37ccef6a1d7c4cf663d6bef9d7e5c0c516c3c
images/s036.png,0,-0.999999999999999,4.9960036108132044e-16,14fc2fa6e130948f203fa830a7ecfc2610e117bb6a59ffd7eb9cd311a750f0f9
images/s037.png,0,-0.78080879260078995,0.10959560369960503,4f80e09f157b42d4b9209ff23a158d597998b2ecc61735826a5a5108360fa456
images/s038.png,0,0.6855552926585109,0.84277764632925545,ed3c24c3358529d551c49ace6a13a9faa4f04eceb904e1191d462e394ba5ca10
images/s039.png,0,0.99999999999999367,0.99999999999999689,d93299584c9e69aaed00d521efc352afe413c24f91f398cd853fceed2255dbe6
images/s040.png,0,-0.99999999999999967,1.6653345369377348e-16,67fe731279b60c3e6dc50bc580ba7716977e4dbc980bb697f06104fb72d9d332
images/s041.png,0,0.99999999999999289,0.99999999999999645,4ba717f5c6394d0c42edcd6fdca537ad0031d6a8f9a17660b785335bef742174
images/s042.png,0,-0.20799679533179546,0.39600160233410225,089b4737ff14df83dcf406b7de6b9b6d636468487d6a2c4c9adcd58d7f522712
images/s043.png,0,-0.84064971334034944,0.079675143329825282,3c6a51bcc77d263e92bb082688dec92fb32e8eaf56867a0c16d27b2b60a96eba
images/s044.png,0,0.72325213703975699,0.86162606851987844,fc9ea915a013c910f46756ee69b744e96dd441855d4b093e8dca5c4edbcbed0f
images/s045.png,0,-0.12018035935605541,0.43990982032197229,5d885f5cc45d383b13b4619e3e31ef821007073ab970c0444c87fbeea175f80f
images/s046.png,0,-0.10878203263261514,0.44560898368369245,c7625508d5048c9e32c402077d53983a6475f2e6876efc26bf97a5b86f8cd359
images/s047.png,0,-0.99999999999999989,5.5511151231257827e-17,e402c84ff2b46c47ce360149cf148016ddc03af77f804b7926fe2938f6f61722
images/s048.png,0,0.67977922193587725,0.83988961096793857,39912764451f9c0c22f95da1c5987afcd404ac7afdd1bfdce0f41b0418447593
